Time,VAV WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV WITH REHEAT:DesPer 3:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 3:Des Heat Cap [W],VAV WITH REHEAT:DesPer 3:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 3:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 3:Des Tot Cool Cap [W],VAV WITH REHEAT:DesPer 4:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 4:Des Heat Cap [W],VAV WITH REHEAT:DesPer 4:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 4:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 4:Des Tot Cool Cap [W],VAV WITH REHEAT:DesPer 5:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 5:Des Heat Cap [W],VAV WITH REHEAT:DesPer 5:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 5:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 5:Des Tot Cool Cap [W],VAV WITH REHEAT:DesPer 6:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 6:Des Heat Cap [W],VAV WITH REHEAT:DesPer 6:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 6:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 6:Des Tot Cool Cap [W],VAV WITH REHEAT:DesPer 7:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 7:Des Heat Cap [W],VAV WITH REHEAT:DesPer 7:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 7:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 7:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 1:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 1:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 1:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 2:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 2:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 2:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 2:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 2:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 3:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 3:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 3:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 3:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 3:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 4:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 4:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 4:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 4:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 4:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 5:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 5:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 5:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 5:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 5:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 6:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 6:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 6:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 6:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 6:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 7:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 7:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 7:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 7:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 7:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 1:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 1:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 1:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 2:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 2:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 2:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 2:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 2:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 3:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 3:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 3:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 3:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 3:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 4:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 4:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 4:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 4:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 4:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 5:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 5:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 5:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 5:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 5:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 6:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 6:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 6:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 6:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 6:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 7:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 7:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 7:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 7:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 7:Des Tot Cool Cap [W]
12:10:00,8.599332E-01,0.000000E+00,4.804906E+00,5.735174E+04,7.363057E+04,8.599332E-01,0.000000E+00,4.549081E+00,5.106754E+04,7.349377E+04,8.599332E-01,0.000000E+00,4.693186E+00,5.447416E+04,9.164128E+04,8.599332E-01,0.000000E+00,4.686223E+00,5.439791E+04,7.613114E+04,9.688701E-01,3.209088E+04,9.967231E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,1.159345E+00,0.000000E+00,0.000000E+00,9.514253E-01,3.145881E+04,1.009199E+00,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,7.680156E+00,8.912876E+04,1.064973E+05,8.599332E-01,0.000000E+00,7.356804E+00,8.209778E+04,1.057784E+05,8.599332E-01,0.000000E+00,7.538487E+00,8.591880E+04,1.246440E+05,8.599332E-01,0.000000E+00,7.530705E+00,8.583447E+04,1.087919E+05,8.599332E-01,3.179930E+04,1.983722E+00,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,2.295250E+00,3.833265E+01,0.000000E+00,8.599332E-01,3.119442E+04,2.008845E+00,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,1.804545E+01,2.405162E+05,6.587690E+05,3.506533E-01,0.000000E+00,1.763995E+01,2.341434E+05,6.501130E+05,3.506533E-01,0.000000E+00,1.787105E+01,2.377044E+05,6.634642E+05,3.506533E-01,0.000000E+00,1.786154E+01,2.375955E+05,6.560695E+05,3.506533E-01,1.296674E+04,9.552855E+00,1.168394E+05,3.993096E+05,3.506533E-01,6.483368E+03,9.772462E+00,1.255906E+05,4.067519E+05,3.506533E-01,1.272009E+04,9.618973E+00,1.179065E+05,4.011099E+05
12:20:00,8.599332E-01,0.000000E+00,4.784084E+00,5.722880E+04,7.313953E+04,8.599332E-01,0.000000E+00,4.529043E+00,5.095328E+04,7.302981E+04,8.599332E-01,0.000000E+00,4.672895E+00,5.435707E+04,9.155839E+04,8.599332E-01,0.000000E+00,4.665768E+00,5.427904E+04,7.565284E+04,9.730887E-01,3.209647E+04,9.846684E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,1.144884E+00,0.000000E+00,0.000000E+00,9.556959E-01,3.146608E+04,9.970047E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,7.650809E+00,8.891159E+04,1.057178E+05,8.599332E-01,0.000000E+00,7.328521E+00,8.189239E+04,1.050307E+05,8.599332E-01,0.000000E+00,7.509780E+00,8.570867E+04,1.242858E+05,8.599332E-01,0.000000E+00,7.501852E+00,8.562278E+04,1.080274E+05,8.599332E-01,3.179930E+04,1.968637E+00,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,2.279446E+00,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,1.993705E+00,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,1.812583E+01,2.417251E+05,6.625476E+05,3.506533E-01,0.000000E+00,1.772073E+01,2.353573E+05,6.539080E+05,3.506533E-01,0.000000E+00,1.795179E+01,2.389176E+05,6.674432E+05,3.506533E-01,0.000000E+00,1.794204E+01,2.388060E+05,6.598550E+05,3.506533E-01,1.296674E+04,9.613908E+00,1.177435E+05,4.024779E+05,3.506533E-01,6.483368E+03,9.832261E+00,1.264783E+05,4.098554E+05,3.506533E-01,1.272009E+04,9.679898E+00,1.188091E+05,4.042722E+05
12:30:00,8.599332E-01,0.000000E+00,4.762520E+00,5.709773E+04,7.255497E+04,8.599332E-01,0.000000E+00,4.508287E+00,5.083114E+04,7.247277E+04,8.599332E-01,0.000000E+00,4.651856E+00,5.423178E+04,9.138425E+04,8.599332E-01,0.000000E+00,4.644580E+00,5.415212E+04,7.508118E+04,9.775578E-01,3.210198E+04,9.723657E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,1.130231E+00,0.000000E+00,0.000000E+00,9.602145E-01,3.147334E+04,9.845671E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,7.620683E+00,8.868598E+04,1.048591E+05,8.599332E-01,0.000000E+00,7.299459E+00,8.167853E+04,1.041988E+05,8.599332E-01,0.000000E+00,7.480280E+00,8.548991E+04,1.238470E+05,8.599332E-01,0.000000E+00,7.472220E+00,8.540261E+04,1.071814E+05,8.599332E-01,3.179930E+04,1.953478E+00,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,2.263568E+00,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,1.978484E+00,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,1.820418E+01,2.429067E+05,6.663264E+05,3.506533E-01,0.000000E+00,1.779948E+01,2.365435E+05,6.576949E+05,3.506533E-01,0.000000E+00,1.803049E+01,2.401031E+05,6.714158E+05,3.506533E-01,0.000000E+00,1.802051E+01,2.399890E+05,6.636366E+05,3.506533E-01,1.296674E+04,9.673612E+00,1.186281E+05,4.055156E+05,3.506533E-01,6.483368E+03,9.890682E+00,1.273459E+05,4.128296E+05,3.506533E-01,1.272009E+04,9.739476E+00,1.196921E+05,4.073039E+05
12:40:00,8.599332E-01,0.000000E+00,4.740175E+00,5.695812E+04,7.205989E+04,8.599332E-01,0.000000E+00,4.486771E+00,5.070067E+04,7.199449E+04,8.599332E-01,0.000000E+00,4.630027E+00,5.409785E+04,9.129519E+04,8.599332E-01,0.000000E+00,4.622616E+00,5.401672E+04,7.459378E+04,9.822311E-01,3.210731E+04,9.598791E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,1.115467E+00,0.000000E+00,0.000000E+00,9.649352E-01,3.148045E+04,9.719493E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,7.589730E+00,8.845143E+04,1.042114E+05,8.599332E-01,0.000000E+00,7.269564E+00,8.145565E+04,1.035631E+05,8.599332E-01,0.000000E+00,7.449934E+00,8.526201E+04,1.236113E+05,8.599332E-01,0.000000E+00,7.441756E+00,8.517346E+04,1.065392E+05,8.599332E-01,3.179930E+04,1.938247E+00,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,2.247630E+00,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,1.963181E+00,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,1.828044E+01,2.440602E+05,6.702602E+05,3.506533E-01,0.000000E+00,1.787606E+01,2.377011E+05,6.616294E+05,3.506533E-01,0.000000E+00,1.810705E+01,2.412600E+05,6.755366E+05,3.506533E-01,0.000000E+00,1.809686E+01,2.411436E+05,6.675694E+05,3.506533E-01,1.296674E+04,9.732074E+00,1.194943E+05,4.085345E+05,3.506533E-01,6.483368E+03,9.947826E+00,1.281947E+05,4.158025E+05,3.506533E-01,1.272009E+04,9.797811E+00,1.205568E+05,4.103189E+05
12:50:00,8.599332E-01,0.000000E+00,4.717573E+00,5.681576E+04,7.169129E+04,8.599332E-01,0.000000E+00,4.465034E+00,5.056785E+04,7.163404E+04,8.599332E-01,0.000000E+00,4.607950E+00,5.396125E+04,9.132958E+04,8.599332E-01,0.000000E+00,4.600401E+00,5.387862E+04,7.422849E+04,9.870830E-01,3.211236E+04,9.472234E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,1.100652E+00,0.000000E+00,0.000000E+00,9.698327E-01,3.148731E+04,9.591660E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,7.558430E+00,8.821318E+04,1.037816E+05,8.599332E-01,0.000000E+00,7.239330E+00,8.122915E+04,1.031374E+05,8.599332E-01,0.000000E+00,7.419224E+00,8.503021E+04,1.235898E+05,8.599332E-01,0.000000E+00,7.410942E+00,8.494056E+04,1.061108E+05,8.599332E-01,3.179930E+04,1.922944E+00,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,2.231641E+00,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,1.947793E+00,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,1.835510E+01,2.451911E+05,6.742381E+05,3.506533E-01,0.000000E+00,1.795105E+01,2.388361E+05,6.656096E+05,3.506533E-01,0.000000E+00,1.818198E+01,2.423941E+05,6.797017E+05,3.506533E-01,0.000000E+00,1.817160E+01,2.422754E+05,6.715466E+05,3.506533E-01,1.296674E+04,9.789333E+00,1.203428E+05,4.115587E+05,3.506533E-01,6.483368E+03,1.000374E+01,1.290253E+05,4.187936E+05,3.506533E-01,1.272009E+04,9.854945E+00,1.214037E+05,4.133409E+05
13:00:00,8.599332E-01,0.000000E+00,4.695575E+00,5.668011E+04,7.141971E+04,8.599332E-01,0.000000E+00,4.443908E+00,5.044180E+04,7.136711E+04,8.599332E-01,0.000000E+00,4.586456E+00,5.383114E+04,9.146104E+04,8.599332E-01,0.000000E+00,4.578795E+00,5.374729E+04,7.395861E+04,9.920935E-01,3.211709E+04,9.344135E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,1.085853E+00,0.000000E+00,0.000000E+00,9.748872E-01,3.149386E+04,9.462318E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,7.527587E+00,8.798004E+04,1.034769E+05,8.599332E-01,0.000000E+00,7.209532E+00,8.100755E+04,1.028364E+05,8.599332E-01,0.000000E+00,7.388958E+00,8.480340E+04,1.236950E+05,8.599332E-01,0.000000E+00,7.380582E+00,8.471276E+04,1.058074E+05,8.599332E-01,3.179930E+04,1.907577E+00,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,2.215615E+00,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,1.932330E+00,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,1.842900E+01,2.463086E+05,6.781596E+05,3.506533E-01,0.000000E+00,1.802528E+01,2.399576E+05,6.695365E+05,3.506533E-01,0.000000E+00,1.825614E+01,2.435147E+05,6.838129E+05,3.506533E-01,0.000000E+00,1.824555E+01,2.433938E+05,6.754686E+05,3.506533E-01,1.296674E+04,9.845424E+00,1.211738E+05,4.145706E+05,3.506533E-01,6.483368E+03,1.005845E+01,1.298381E+05,4.217754E+05,3.506533E-01,1.272009E+04,9.910910E+00,1.222332E+05,4.163512E+05
13:10:00,8.599332E-01,0.000000E+00,4.703070E+00,5.683025E+04,7.150784E+04,8.599332E-01,0.000000E+00,4.452262E+00,5.060143E+04,7.146212E+04,8.599332E-01,0.000000E+00,4.594436E+00,5.398661E+04,9.181164E+04,8.599332E-01,0.000000E+00,4.586674E+00,5.390167E+04,7.404987E+04,9.891810E-01,3.211441E+04,9.378597E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,1.087471E+00,0.000000E+00,0.000000E+00,9.720200E-01,3.149021E+04,9.495459E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,7.525840E+00,8.802833E+04,1.035109E+05,8.599332E-01,0.000000E+00,7.208816E+00,8.106720E+04,1.028785E+05,8.599332E-01,0.000000E+00,7.387772E+00,8.485782E+04,1.239998E+05,8.599332E-01,0.000000E+00,7.379309E+00,8.476628E+04,1.058452E+05,8.599332E-01,3.179930E+04,1.908777E+00,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,2.216241E+00,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,1.933429E+00,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,1.851399E+01,2.475281E+05,6.813315E+05,3.506533E-01,0.000000E+00,1.811058E+01,2.411810E+05,6.735053E+05,3.506533E-01,0.000000E+00,1.834138E+01,2.447370E+05,6.879083E+05,3.506533E-01,0.000000E+00,1.833059E+01,2.446139E+05,6.794316E+05,3.506533E-01,1.296674E+04,9.917928E+00,1.222059E+05,4.180129E+05,3.506533E-01,6.483368E+03,1.012955E+01,1.308515E+05,4.251752E+05,3.506533E-01,1.272009E+04,9.983291E+00,1.232637E+05,4.197916E+05
13:20:00,8.599332E-01,0.000000E+00,4.712871E+00,5.700588E+04,7.164427E+04,8.599332E-01,0.000000E+00,4.462876E+00,5.078601E+04,7.160582E+04,8.599332E-01,0.000000E+00,4.604695E+00,5.416726E+04,9.221040E+04,8.599332E-01,0.000000E+00,4.596839E+00,5.408131E+04,7.418964E+04,9.861616E-01,3.211145E+04,9.413600E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,1.089231E+00,0.000000E+00,0.000000E+00,9.690465E-01,3.148625E+04,9.529137E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,7.526215E+00,8.810005E+04,1.035754E+05,8.599332E-01,0.000000E+00,7.210189E+00,8.114991E+04,1.029528E+05,8.599332E-01,0.000000E+00,7.388684E+00,8.493541E+04,1.243340E+05,8.599332E-01,0.000000E+00,7.380141E+00,8.484303E+04,1.059142E+05,8.599332E-01,3.179930E+04,1.910231E+00,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,2.217177E+00,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,1.934779E+00,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,1.859954E+01,2.487495E+05,6.832900E+05,3.506533E-01,0.000000E+00,1.819639E+01,2.424053E+05,6.774165E+05,3.506533E-01,0.000000E+00,1.842714E+01,2.459605E+05,6.909393E+05,3.506533E-01,0.000000E+00,1.841617E+01,2.458353E+05,6.823832E+05,3.506533E-01,1.296674E+04,9.989648E+00,1.232241E+05,4.214081E+05,3.506533E-01,6.483368E+03,1.019984E+01,1.318507E+05,4.285225E+05,3.506533E-01,1.272009E+04,1.005489E+01,1.242804E+05,4.231844E+05
13:30:00,8.599332E-01,0.000000E+00,4.725675E+00,5.721463E+04,7.182646E+04,8.599332E-01,0.000000E+00,4.476411E+00,5.100282E+04,7.179515E+04,8.599332E-01,0.000000E+00,4.617925E+00,5.438067E+04,9.265435E+04,8.599332E-01,0.000000E+00,4.609975E+00,5.429371E+04,7.437515E+04,9.831235E-01,3.210828E+04,9.448696E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,1.091065E+00,0.000000E+00,0.000000E+00,9.660545E-01,3.148207E+04,9.562907E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,7.529413E+00,8.820282E+04,1.036714E+05,8.599332E-01,0.000000E+00,7.214330E+00,8.126308E+04,1.030590E+05,8.599332E-01,0.000000E+00,7.392395E+00,8.504378E+04,1.246980E+05,8.599332E-01,0.000000E+00,7.383772E+00,8.495058E+04,1.060148E+05,8.599332E-01,3.179930E+04,1.911788E+00,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,2.218237E+00,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,1.936229E+00,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,1.868663E+01,2.499848E+05,6.846402E+05,3.506533E-01,0.000000E+00,1.828371E+01,2.436415E+05,6.804370E+05,3.506533E-01,0.000000E+00,1.851445E+01,2.471970E+05,6.928439E+05,3.506533E-01,0.000000E+00,1.850329E+01,2.470696E+05,6.842033E+05,3.506533E-01,1.296674E+04,1.006048E+01,1.242282E+05,4.247531E+05,3.506533E-01,6.483368E+03,1.026921E+01,1.328354E+05,4.318155E+05,3.506533E-01,1.272009E+04,1.012560E+01,1.252830E+05,4.265267E+05
13:40:00,8.599332E-01,0.000000E+00,4.742438E+00,5.746704E+04,7.206134E+04,8.599332E-01,0.000000E+00,4.493788E+00,5.126200E+04,7.203628E+04,8.599332E-01,0.000000E+00,4.635077E+00,5.463734E+04,9.315060E+04,8.599332E-01,0.000000E+00,4.627029E+00,5.454933E+04,7.461307E+04,9.800976E-01,3.210495E+04,9.483368E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,1.092930E+00,0.000000E+00,0.000000E+00,9.630747E-01,3.147771E+04,9.596265E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,7.536393E+00,8.834719E+04,1.038110E+05,8.599332E-01,0.000000E+00,7.222167E+00,8.141692E+04,1.032080E+05,8.599332E-01,0.000000E+00,7.399860E+00,8.519344E+04,1.251044E+05,8.599332E-01,0.000000E+00,7.391154E+00,8.509938E+04,1.061588E+05,8.599332E-01,3.179930E+04,1.913452E+00,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,2.219421E+00,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,1.937789E+00,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,1.877626E+01,2.512457E+05,6.859312E+05,3.506533E-01,0.000000E+00,1.837358E+01,2.449019E+05,6.823422E+05,3.506533E-01,0.000000E+00,1.860431E+01,2.484587E+05,6.942906E+05,3.506533E-01,0.000000E+00,1.859296E+01,2.483292E+05,6.855402E+05,3.506533E-01,1.296674E+04,1.013034E+01,1.252175E+05,4.280437E+05,3.506533E-01,6.483368E+03,1.033760E+01,1.338049E+05,4.350510E+05,3.506533E-01,1.272009E+04,1.019534E+01,1.262707E+05,4.298144E+05
13:50:00,8.599332E-01,0.000000E+00,4.763653E+00,5.776859E+04,7.235251E+04,8.599332E-01,0.000000E+00,4.515534E+00,5.156942E+04,7.233295E+04,8.599332E-01,0.000000E+00,4.656646E+00,5.494277E+04,9.370309E+04,8.599332E-01,0.000000E+00,4.648496E+00,5.485366E+04,7.490686E+04,9.770967E-01,3.210145E+04,9.517576E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,1.094820E+00,0.000000E+00,0.000000E+00,9.601196E-01,3.147320E+04,9.629168E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,7.547700E+00,8.853924E+04,1.040015E+05,8.599332E-01,0.000000E+00,7.234264E+00,8.161769E+04,1.034070E+05,8.599332E-01,0.000000E+00,7.411621E+00,8.539045E+04,1.255616E+05,8.599332E-01,0.000000E+00,7.402829E+00,8.529550E+04,1.063531E+05,8.599332E-01,3.179930E+04,1.915230E+00,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,2.220730E+00,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,1.939471E+00,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,1.886896E+01,2.525386E+05,6.873271E+05,3.506533E-01,0.000000E+00,1.846653E+01,2.461934E+05,6.837318E+05,3.506533E-01,0.000000E+00,1.869726E+01,2.497523E+05,6.957461E+05,3.506533E-01,0.000000E+00,1.868571E+01,2.496205E+05,6.868725E+05,3.506533E-01,1.296674E+04,1.019923E+01,1.261919E+05,4.312796E+05,3.506533E-01,6.483368E+03,1.040498E+01,1.347592E+05,4.382299E+05,3.506533E-01,1.272009E+04,1.026411E+01,1.272436E+05,4.330472E+05
14:00:00,8.599332E-01,0.000000E+00,4.789333E+00,5.811943E+04,7.269863E+04,8.599332E-01,0.000000E+00,4.541682E+00,5.192544E+04,7.268389E+04,8.599332E-01,0.000000E+00,4.682662E+00,5.529729E+04,9.431097E+04,8.599332E-01,0.000000E+00,4.674402E+00,5.520701E+04,7.525529E+04,9.741301E-01,3.209781E+04,9.551260E-01,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,1.096727E+00,0.000000E+00,0.000000E+00,9.571984E-01,3.146856E+04,9.661558E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,7.563410E+00,8.877988E+04,1.042433E+05,8.599332E-01,0.000000E+00,7.250714E+00,8.186651E+04,1.036568E+05,8.599332E-01,0.000000E+00,7.427770E+00,8.563588E+04,1.260710E+05,8.599332E-01,0.000000E+00,7.418885E+00,8.553996E+04,1.065986E+05,8.599332E-01,3.179930E+04,1.917119E+00,0.000000E+00,0.000000E+00,8.599332E-01,1.589965E+04,2.222156E+00,0.000000E+00,0.000000E+00,8.599332E-01,3.119442E+04,1.941272E+00,0.000000E+00,0.000000E+00,3.506533E-01,0.000000E+00,1.896476E+01,2.538639E+05,6.887924E+05,3.506533E-01,0.000000E+00,1.856261E+01,2.475173E+05,6.850948E+05,3.506533E-01,0.000000E+00,1.879331E+01,2.510785E+05,6.973080E+05,3.506533E-01,0.000000E+00,1.878156E+01,2.509444E+05,6.883097E+05,3.506533E-01,1.296674E+04,1.026714E+01,1.271514E+05,4.344607E+05,3.506533E-01,6.483368E+03,1.047137E+01,1.356984E+05,4.413524E+05,3.506533E-01,1.272009E+04,1.033190E+01,1.282016E+05,4.362252E+05
